loss,accuracy,val_loss,val_accuracy
0.35415127873420715,0.8286593556404114,0.07827422022819519,0.9928571581840515
0.11139848828315735,0.9627223014831543,0.3502618074417114,0.8309524059295654
0.15175127983093262,0.951094388961792,0.03764190152287483,0.9857142567634583
0.0797991007566452,0.9753761887550354,0.049645233899354935,0.988095223903656
0.04875567555427551,0.9829001426696777,0.07622404396533966,0.9809523820877075
0.0268360935151577,0.9907660484313965,0.0027973828837275505,1.0
0.02439241111278534,0.9928180575370789,0.003531648777425289,0.9976190328598022
0.03065432235598564,0.9907660484313965,0.02526240050792694,0.9928571581840515
0.030810445547103882,0.9907660484313965,0.03334477171301842,0.988095223903656
